time,temperature_2m,relative_humidity_2m,dew_point_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,wind_gusts_10m,precipitation,pressure_msl
2025-03-14 07:00:00+00:00,0.2,98,-0.1,100,23.0,0.0,0.0,23.0,7.6,16.9,0.0,1008.7
2025-03-14 08:00:00+00:00,1.2,91,-0.1,90,118.0,25.0,147.2,93.0,4.0,10.4,0.0,1009.2
2025-03-14 09:00:00+00:00,2.8,84,0.4,32,299.0,177.0,558.0,122.0,6.1,13.7,0.0,1009.7
2025-03-14 10:00:00+00:00,5.1,72,0.4,13,441.0,330.0,748.8,111.0,5.8,15.5,0.0,1010.1
2025-03-14 11:00:00+00:00,6.4,58,-1.2,52,439.0,282.0,530.1,157.0,10.1,26.3,0.0,1010.6
2025-03-14 12:00:00+00:00,8.1,41,-4.4,13,598.0,507.0,867.0,91.0,13.7,34.6,0.0,1010.1
2025-03-14 13:00:00+00:00,8.6,39,-4.6,33,553.0,396.0,664.9,157.0,11.2,30.2,0.0,1010.4
2025-03-14 14:00:00+00:00,8.2,43,-3.6,55,428.0,250.0,443.5,178.0,13.3,32.8,0.0,1010.8
2025-03-14 15:00:00+00:00,5.5,74,1.3,68,287.0,115.0,234.1,172.0,3.2,12.2,0.0,1012.3
2025-03-14 16:00:00+00:00,7.8,49,-2.2,89,142.0,2.0,5.2,140.0,8.3,20.9,0.0,1012.4
2025-03-14 17:00:00+00:00,7.7,52,-1.6,100,32.0,12.0,48.6,20.0,9.0,21.2,0.0,1013.2
2025-03-14 18:00:00+00:00,7.3,58,-0.4,77,0.0,0.0,0.0,0.0,9.7,21.6,0.0,1014.0
2025-03-14 19:00:00+00:00,5.9,72,1.2,28,0.0,0.0,0.0,0.0,10.4,23.0,0.0,1015.1
2025-03-14 20:00:00+00:00,5.6,74,1.3,44,0.0,0.0,0.0,0.0,9.7,21.6,0.0,1015.9
2025-03-14 21:00:00+00:00,4.6,81,1.6,8,0.0,0.0,0.0,0.0,11.5,24.8,0.0,1016.6
2025-03-14 22:00:00+00:00,4.1,81,1.2,33,0.0,0.0,0.0,0.0,9.4,21.2,0.0,1017.3
2025-03-14 23:00:00+00:00,3.9,83,1.3,76,0.0,0.0,0.0,0.0,7.2,16.2,0.0,1017.9
2025-03-15 00:00:00+00:00,3.4,83,0.8,0,0.0,0.0,0.0,0.0,10.1,22.0,0.0,1018.2
2025-03-15 01:00:00+00:00,2.9,79,-0.4,13,0.0,0.0,0.0,0.0,11.2,24.5,0.0,1018.6
2025-03-15 02:00:00+00:00,2.7,78,-0.8,20,0.0,0.0,0.0,0.0,11.9,26.3,0.0,1018.9
2025-03-15 03:00:00+00:00,2.4,82,-0.4,33,0.0,0.0,0.0,0.0,11.2,24.5,0.0,1019.1
2025-03-15 04:00:00+00:00,2.4,80,-0.7,79,0.0,0.0,0.0,0.0,12.2,27.0,0.0,1019.4
2025-03-15 05:00:00+00:00,2.4,82,-0.3,85,0.0,0.0,0.0,0.0,10.4,23.0,0.0,1020.0
2025-03-15 06:00:00+00:00,2.2,86,0.1,65,0.0,0.0,0.0,0.0,10.8,24.1,0.0,1020.8
2025-03-15 07:00:00+00:00,2.0,88,0.2,38,32.0,13.0,200.2,19.0,13.7,29.2,0.0,1021.5
2025-03-15 08:00:00+00:00,3.0,86,0.9,80,111.0,9.0,51.1,102.0,16.2,35.6,0.0,1022.0
2025-03-15 09:00:00+00:00,4.2,79,0.9,95,118.0,16.0,49.5,102.0,13.7,30.2,0.0,1022.4
2025-03-15 10:00:00+00:00,5.2,66,-0.7,98,136.0,0.0,0.0,136.0,14.0,33.1,0.0,1022.6
2025-03-15 11:00:00+00:00,5.5,73,1.0,70,410.0,58.0,107.8,352.0,7.6,17.6,0.2,1022.5
2025-03-15 12:00:00+00:00,7.3,47,-3.3,99,262.0,6.0,10.2,256.0,16.9,39.2,0.0,1022.3
2025-03-15 13:00:00+00:00,8.5,35,-6.1,20,605.0,410.0,682.1,195.0,15.1,37.1,0.0,1022.0
2025-03-15 14:00:00+00:00,8.5,41,-4.0,100,208.0,0.0,0.0,208.0,14.8,35.6,0.0,1021.6
2025-03-15 15:00:00+00:00,9.4,33,-6.1,25,438.0,314.0,632.8,124.0,18.4,43.6,0.0,1021.2
2025-03-15 16:00:00+00:00,9.1,33,-6.3,5,313.0,240.0,618.6,73.0,17.6,40.7,0.0,1021.2
2025-03-15 17:00:00+00:00,8.6,34,-6.4,4,142.0,91.0,361.8,51.0,18.7,41.8,0.0,1021.6
2025-03-15 18:00:00+00:00,7.7,38,-5.7,0,0.0,0.0,0.0,0.0,14.0,31.3,0.0,1022.3
2025-03-15 19:00:00+00:00,6.7,41,-5.6,0,0.0,0.0,0.0,0.0,14.4,32.0,0.0,1022.8
2025-03-15 20:00:00+00:00,5.4,52,-3.7,4,0.0,0.0,0.0,0.0,10.8,25.6,0.0,1023.5
2025-03-15 21:00:00+00:00,3.9,62,-2.7,0,0.0,0.0,0.0,0.0,9.0,20.9,0.0,1024.3
2025-03-15 22:00:00+00:00,3.2,67,-2.4,0,0.0,0.0,0.0,0.0,7.6,18.0,0.0,1024.7
2025-03-15 23:00:00+00:00,2.8,67,-2.7,0,0.0,0.0,0.0,0.0,8.6,19.8,0.0,1024.6
2025-03-16 00:00:00+00:00,2.3,68,-3.0,0,0.0,0.0,0.0,0.0,11.5,25.2,0.0,1024.2
2025-03-16 01:00:00+00:00,1.9,71,-2.8,0,0.0,0.0,0.0,0.0,13.0,29.2,0.0,1024.1
2025-03-16 02:00:00+00:00,1.5,73,-2.8,0,0.0,0.0,0.0,0.0,13.0,28.8,0.0,1024.0
2025-03-16 03:00:00+00:00,1.3,75,-2.7,0,0.0,0.0,0.0,0.0,12.2,26.6,0.0,1024.0
2025-03-16 04:00:00+00:00,1.0,76,-2.8,0,0.0,0.0,0.0,0.0,13.0,29.2,0.0,1024.0
2025-03-16 05:00:00+00:00,0.7,77,-2.9,0,0.0,0.0,0.0,0.0,13.0,28.8,0.0,1024.3
2025-03-16 06:00:00+00:00,0.3,79,-2.9,0,0.0,0.0,0.0,0.0,13.7,29.9,0.0,1024.5
2025-03-16 07:00:00+00:00,0.4,79,-2.8,0,38.0,16.0,235.1,22.0,13.0,28.1,0.0,1025.0
2025-03-16 08:00:00+00:00,1.5,73,-2.8,5,174.0,113.0,620.1,61.0,14.8,32.4,0.0,1025.2
2025-03-16 09:00:00+00:00,3.7,66,-2.1,0,337.0,251.0,761.9,86.0,16.2,36.0,0.0,1025.4
2025-03-16 10:00:00+00:00,5.9,55,-2.4,0,476.0,378.0,835.0,98.0,17.3,39.2,0.0,1025.4
2025-03-16 11:00:00+00:00,7.3,47,-3.3,17,558.0,449.0,825.9,109.0,16.6,38.9,0.0,1025.4
2025-03-16 12:00:00+00:00,8.3,42,-3.8,48,579.0,408.0,684.4,171.0,15.5,37.8,0.0,1025.1
2025-03-16 13:00:00+00:00,9.1,40,-3.8,33,580.0,410.0,676.0,170.0,16.6,40.7,0.0,1024.7
2025-03-16 14:00:00+00:00,9.6,38,-4.0,53,505.0,301.0,524.2,204.0,15.8,38.9,0.0,1024.5
2025-03-16 15:00:00+00:00,9.9,36,-4.5,3,463.0,383.0,764.0,80.0,15.8,38.2,0.0,1024.8
2025-03-16 16:00:00+00:00,9.9,39,-3.4,49,272.0,160.0,407.3,112.0,16.6,38.9,0.0,1024.8
2025-03-16 17:00:00+00:00,9.7,46,-1.3,27,128.0,68.0,265.4,60.0,14.8,34.6,0.0,1025.0
2025-03-16 18:00:00+00:00,9.2,50,-0.7,98,0.0,0.0,0.0,0.0,10.4,24.5,0.0,1025.6
2025-03-16 19:00:00+00:00,8.1,57,0.1,92,0.0,0.0,0.0,0.0,10.4,24.5,0.0,1026.6
2025-03-16 20:00:00+00:00,8.0,63,1.4,100,0.0,0.0,0.0,0.0,8.6,20.5,0.0,1027.2
2025-03-16 21:00:00+00:00,5.7,67,0.0,80,0.0,0.0,0.0,0.0,7.6,17.3,0.0,1027.8
2025-03-16 22:00:00+00:00,5.9,68,0.4,100,0.0,0.0,0.0,0.0,7.9,18.0,0.0,1027.9
2025-03-16 23:00:00+00:00,6.0,70,1.0,100,0.0,0.0,0.0,0.0,7.6,18.0,0.0,1027.9
2025-03-17 00:00:00+00:00,5.1,72,0.4,98,0.0,0.0,0.0,0.0,6.8,15.5,0.0,1027.7
2025-03-17 01:00:00+00:00,5.4,75,1.4,100,0.0,0.0,0.0,0.0,6.5,14.0,0.0,1027.7
2025-03-17 02:00:00+00:00,5.5,83,2.9,84,0.0,0.0,0.0,0.0,11.2,25.6,0.0,1027.4
2025-03-17 03:00:00+00:00,5.7,85,3.4,100,0.0,0.0,0.0,0.0,12.2,27.0,0.0,1027.5
2025-03-17 04:00:00+00:00,6.0,83,3.3,100,0.0,0.0,0.0,0.0,13.7,31.0,0.0,1027.7
2025-03-17 05:00:00+00:00,5.8,79,2.4,100,0.0,0.0,0.0,0.0,15.8,35.6,0.0,1027.8
2025-03-17 06:00:00+00:00,6.0,80,2.8,98,0.0,0.0,0.0,0.0,14.4,32.8,0.0,1027.5
2025-03-17 07:00:00+00:00,5.7,80,2.5,100,17.0,0.0,0.0,17.0,15.8,35.6,0.0,1027.9
2025-03-17 08:00:00+00:00,6.0,76,2.1,100,88.0,1.0,5.3,87.0,17.3,39.2,0.0,1028.3
2025-03-17 09:00:00+00:00,7.0,70,1.9,99,180.0,13.0,38.7,167.0,18.4,42.5,0.0,1028.6
2025-03-17 10:00:00+00:00,7.8,63,1.2,86,344.0,102.0,222.4,242.0,18.0,41.0,0.0,1028.5
2025-03-17 11:00:00+00:00,9.2,55,0.6,56,452.0,250.0,454.9,202.0,16.6,39.2,0.0,1028.3
2025-03-17 12:00:00+00:00,9.7,50,-0.2,39,544.0,414.0,687.9,130.0,14.0,35.3,0.0,1028.0
2025-03-17 13:00:00+00:00,9.4,55,0.8,91,341.0,58.0,94.8,283.0,18.0,42.8,0.0,1027.9
2025-03-17 14:00:00+00:00,9.4,54,0.5,99,229.0,1.0,1.7,228.0,16.2,38.5,0.0,1027.4
2025-03-17 15:00:00+00:00,9.7,51,0.0,100,207.0,0.0,0.0,207.0,15.8,39.2,0.0,1026.5
2025-03-17 16:00:00+00:00,8.5,63,1.8,84,186.0,9.0,22.6,177.0,14.0,33.1,0.0,1026.6
2025-03-17 17:00:00+00:00,8.5,54,-0.3,70,103.0,16.0,61.3,87.0,16.9,39.2,0.0,1026.8
2025-03-17 18:00:00+00:00,7.9,58,0.2,57,1.0,0.0,0.0,1.0,15.8,37.4,0.0,1026.5
2025-03-17 19:00:00+00:00,7.3,61,0.3,18,0.0,0.0,0.0,0.0,14.0,32.4,0.0,1026.6
2025-03-17 20:00:00+00:00,6.6,65,0.5,12,0.0,0.0,0.0,0.0,15.5,35.3,0.0,1026.5
2025-03-17 21:00:00+00:00,5.7,69,0.5,7,0.0,0.0,0.0,0.0,17.3,39.2,0.0,1026.5
2025-03-17 22:00:00+00:00,5.3,76,1.4,27,0.0,0.0,0.0,0.0,16.6,37.4,0.0,1026.3
2025-03-17 23:00:00+00:00,5.1,78,1.6,41,0.0,0.0,0.0,0.0,15.8,36.0,0.0,1025.9
2025-03-18 00:00:00+00:00,5.6,76,1.7,73,0.0,0.0,0.0,0.0,14.8,33.8,0.0,1025.5
2025-03-18 01:00:00+00:00,5.2,76,1.3,5,0.0,0.0,0.0,0.0,14.8,34.2,0.0,1024.9
2025-03-18 02:00:00+00:00,4.9,77,1.2,32,0.0,0.0,0.0,0.0,15.8,37.1,0.0,1024.4
2025-03-18 03:00:00+00:00,4.5,76,0.6,0,0.0,0.0,0.0,0.0,15.8,37.1,0.0,1023.6
2025-03-18 04:00:00+00:00,4.1,76,0.3,0,0.0,0.0,0.0,0.0,14.8,34.6,0.0,1023.3
2025-03-18 05:00:00+00:00,3.9,79,0.6,0,0.0,0.0,0.0,0.0,14.0,32.8,0.0,1023.4
2025-03-18 06:00:00+00:00,3.7,80,0.5,0,0.0,0.0,0.0,0.0,13.3,30.6,0.0,1023.5
2025-03-18 07:00:00+00:00,3.6,77,-0.0,0,44.0,19.0,255.6,25.0,13.0,30.2,0.0,1023.8
2025-03-18 08:00:00+00:00,4.6,68,-0.8,0,188.0,124.0,637.0,64.0,15.1,34.6,0.0,1023.7
2025-03-18 09:00:00+00:00,5.8,62,-0.9,0,349.0,263.0,769.7,86.0,18.4,42.5,0.0,1024.2
2025-03-18 10:00:00+00:00,7.4,54,-1.3,0,489.0,390.0,839.2,99.0,20.2,47.2,0.0,1023.9
2025-03-18 11:00:00+00:00,8.4,45,-2.8,0,592.0,488.0,878.7,104.0,19.4,45.4,0.0,1023.5
2025-03-18 12:00:00+00:00,9.4,36,-4.9,0,648.0,545.0,897.2,103.0,20.2,46.8,0.0,1022.8
2025-03-18 13:00:00+00:00,10.4,31,-6.0,0,648.0,550.0,890.8,98.0,18.7,43.6,0.0,1021.8
2025-03-18 14:00:00+00:00,10.7,35,-4.1,0,590.0,500.0,855.3,90.0,17.6,41.8,0.0,1021.3
2025-03-18 15:00:00+00:00,10.1,40,-2.9,0,483.0,403.0,788.2,80.0,20.5,46.1,0.0,1021.1
2025-03-18 16:00:00+00:00,9.4,42,-2.9,0,333.0,266.0,660.9,67.0,20.2,46.4,0.0,1021.0
2025-03-18 17:00:00+00:00,8.8,42,-3.4,0,159.0,111.0,417.9,48.0,19.4,44.6,0.0,1021.0
2025-03-18 18:00:00+00:00,8.1,44,-3.4,0,2.0,0.0,0.0,2.0,16.2,37.8,0.0,1020.8
2025-03-18 19:00:00+00:00,7.3,51,-2.2,0,0.0,0.0,0.0,0.0,13.7,31.3,0.0,1020.8
2025-03-18 20:00:00+00:00,6.5,57,-1.4,0,0.0,0.0,0.0,0.0,13.7,31.7,0.0,1020.9
2025-03-18 21:00:00+00:00,6.5,58,-1.2,0,0.0,0.0,0.0,0.0,11.2,26.3,0.0,1020.9
2025-03-18 22:00:00+00:00,6.0,62,-0.7,0,0.0,0.0,0.0,0.0,9.7,22.7,0.0,1020.9
2025-03-18 23:00:00+00:00,5.6,66,-0.2,0,0.0,0.0,0.0,0.0,8.3,19.8,0.0,1020.7
2025-03-19 00:00:00+00:00,5.6,71,0.7,0,0.0,0.0,0.0,0.0,8.6,20.2,0.0,1020.2
2025-03-19 01:00:00+00:00,5.4,75,1.3,0,0.0,0.0,0.0,0.0,7.6,17.6,0.0,1020.0
2025-03-19 02:00:00+00:00,5.0,79,1.6,0,0.0,0.0,0.0,0.0,5.8,13.3,0.0,1019.9
2025-03-19 03:00:00+00:00,4.3,79,1.0,20,0.0,0.0,0.0,0.0,6.5,14.0,0.0,1019.9
2025-03-19 04:00:00+00:00,4.3,79,1.0,13,0.0,0.0,0.0,0.0,6.5,14.4,0.0,1019.9
2025-03-19 05:00:00+00:00,4.2,80,1.1,40,0.0,0.0,0.0,0.0,6.1,13.7,0.0,1020.0
2025-03-19 06:00:00+00:00,3.7,81,0.8,2,0.0,0.0,0.0,0.0,7.2,16.6,0.0,1020.3
2025-03-19 07:00:00+00:00,4.5,80,1.3,0,44.0,19.0,245.3,25.0,6.8,15.8,0.0,1020.4
2025-03-19 08:00:00+00:00,6.3,81,3.3,1,183.0,120.0,597.4,63.0,7.6,16.9,0.0,1020.7
2025-03-19 09:00:00+00:00,8.7,81,5.6,59,298.0,195.0,560.6,103.0,9.4,21.2,0.0,1021.0
2025-03-19 10:00:00+00:00,10.5,76,6.5,47,423.0,289.0,614.0,134.0,15.5,34.6,0.0,1021.1
2025-03-19 11:00:00+00:00,11.5,72,6.7,74,469.0,198.0,352.8,271.0,14.8,33.8,0.0,1020.9
2025-03-19 12:00:00+00:00,12.6,66,6.4,56,513.0,287.0,468.2,226.0,14.4,33.1,0.0,1020.7
2025-03-19 13:00:00+00:00,12.9,65,6.5,70,472.0,232.0,372.5,240.0,14.0,32.0,0.0,1020.4
2025-03-19 14:00:00+00:00,12.7,66,6.5,85,425.0,152.0,257.7,273.0,15.5,34.2,0.0,1020.2
2025-03-19 15:00:00+00:00,11.8,66,5.6,95,264.0,62.0,120.1,202.0,16.6,37.4,0.0,1020.4
2025-03-19 16:00:00+00:00,11.5,66,5.4,78,206.0,82.0,201.3,124.0,11.5,26.3,0.0,1020.2
2025-03-19 17:00:00+00:00,11.3,67,5.4,98,68.0,3.0,11.1,65.0,10.1,23.0,0.0,1020.2
2025-03-19 18:00:00+00:00,10.9,74,6.5,90,3.0,0.0,0.0,3.0,10.1,22.3,0.0,1020.3
2025-03-19 19:00:00+00:00,10.5,77,6.7,86,0.0,0.0,0.0,0.0,6.8,16.2,0.0,1020.5
2025-03-19 20:00:00+00:00,10.3,79,6.8,73,0.0,0.0,0.0,0.0,6.1,14.4,0.0,1020.9
2025-03-19 21:00:00+00:00,10.4,77,6.6,82,0.0,0.0,0.0,0.0,6.5,15.5,0.0,1021.4
2025-03-19 22:00:00+00:00,10.4,77,6.5,97,0.0,0.0,0.0,0.0,5.8,13.7,0.0,1021.5
2025-03-19 23:00:00+00:00,10.0,78,6.3,62,0.0,0.0,0.0,0.0,6.8,16.2,0.0,1021.3
2025-03-20 00:00:00+00:00,9.3,79,5.9,13,0.0,0.0,0.0,0.0,6.1,14.0,0.0,1021.3
2025-03-20 01:00:00+00:00,9.3,81,6.2,75,0.0,0.0,0.0,0.0,6.5,14.8,0.0,1021.1
2025-03-20 02:00:00+00:00,9.4,82,6.5,95,0.0,0.0,0.0,0.0,5.8,13.3,0.0,1021.0
2025-03-20 03:00:00+00:00,9.0,86,6.8,87,0.0,0.0,0.0,0.0,5.4,13.0,0.0,1020.5
2025-03-20 04:00:00+00:00,8.7,89,7.0,93,0.0,0.0,0.0,0.0,3.2,7.2,0.0,1020.4
2025-03-20 05:00:00+00:00,8.6,89,6.9,55,0.0,0.0,0.0,0.0,5.4,12.6,0.0,1020.2
2025-03-20 06:00:00+00:00,7.4,90,5.9,18,1.0,0.0,0.0,1.0,5.0,11.5,0.0,1020.6
2025-03-20 07:00:00+00:00,8.1,90,6.6,17,43.0,17.0,210.9,26.0,5.4,11.9,0.0,1020.7
2025-03-20 08:00:00+00:00,9.7,85,7.3,3,187.0,122.0,589.2,65.0,7.6,17.3,0.0,1020.7
2025-03-20 09:00:00+00:00,11.4,81,8.3,5,342.0,255.0,720.5,87.0,10.1,23.0,0.0,1020.9
2025-03-20 10:00:00+00:00,12.4,76,8.3,2,477.0,379.0,795.1,98.0,13.3,29.9,0.0,1020.9
2025-03-20 11:00:00+00:00,13.2,71,8.0,6,574.0,472.0,832.6,102.0,14.4,32.8,0.0,1020.6
2025-03-20 12:00:00+00:00,14.4,66,8.2,9,624.0,522.0,843.9,102.0,14.8,33.8,0.0,1020.2
2025-03-20 13:00:00+00:00,14.6,63,7.6,5,623.0,526.0,837.4,97.0,14.8,33.8,0.0,1019.7
2025-03-20 14:00:00+00:00,14.8,61,7.4,3,569.0,479.0,805.2,90.0,14.0,32.0,0.0,1019.0
2025-03-20 15:00:00+00:00,14.0,61,6.6,11,466.0,386.0,740.6,80.0,16.6,37.1,0.0,1018.2
2025-03-20 16:00:00+00:00,14.6,59,6.7,9,324.0,256.0,621.3,68.0,12.2,27.7,0.0,1017.4
2025-03-20 17:00:00+00:00,15.1,59,7.1,8,157.0,108.0,392.8,49.0,12.2,29.2,0.0,1016.9
2025-03-20 18:00:00+00:00,14.2,63,7.2,0,5.0,0.0,0.0,5.0,11.2,25.6,0.0,1016.3
2025-03-20 19:00:00+00:00,13.3,67,7.3,18,0.0,0.0,0.0,0.0,9.7,22.7,0.0,1016.1
2025-03-20 20:00:00+00:00,12.7,69,7.1,82,0.0,0.0,0.0,0.0,10.4,24.5,0.0,1016.1
2025-03-20 21:00:00+00:00,12.1,72,7.2,100,0.0,0.0,0.0,0.0,11.9,27.0,0.0,1015.5
2025-03-20 22:00:00+00:00,11.9,73,7.2,90,0.0,0.0,0.0,0.0,13.0,29.9,0.0,1015.0
2025-03-20 23:00:00+00:00,11.6,75,7.3,98,0.0,0.0,0.0,0.0,11.9,27.7,0.0,1014.1
2025-03-21 00:00:00+00:00,11.3,78,7.6,100,0.0,0.0,0.0,0.0,11.5,26.3,0.0,1013.4
2025-03-21 01:00:00+00:00,11.4,79,7.9,100,0.0,0.0,0.0,0.0,14.0,32.8,0.0,1012.5
2025-03-21 02:00:00+00:00,11.4,78,7.7,100,0.0,0.0,0.0,0.0,13.7,31.3,0.0,1011.4
2025-03-21 03:00:00+00:00,11.1,78,7.4,99,0.0,0.0,0.0,0.0,15.1,34.6,0.0,1010.5
2025-03-21 04:00:00+00:00,10.8,79,7.3,100,0.0,0.0,0.0,0.0,13.3,30.6,0.0,1009.9
2025-03-21 05:00:00+00:00,10.6,79,7.1,98,0.0,0.0,0.0,0.0,14.8,33.5,0.0,1009.7
2025-03-21 06:00:00+00:00,10.2,84,7.6,89,2.0,0.0,0.0,2.0,14.4,33.5,0.0,1009.2
2025-03-21 07:00:00+00:00,10.7,82,7.7,98,26.0,6.0,71.7,20.0,15.5,35.6,0.0,1008.5
2025-03-21 08:00:00+00:00,11.2,81,8.1,99,99.0,0.0,0.0,99.0,15.5,35.3,0.0,1008.2
2025-03-21 09:00:00+00:00,12.7,74,8.2,63,320.0,199.0,552.8,121.0,18.7,42.8,0.0,1006.7
2025-03-21 10:00:00+00:00,13.5,70,8.2,84,411.0,236.0,489.0,175.0,22.7,51.5,0.0,1006.6
2025-03-21 11:00:00+00:00,13.6,68,7.8,100,204.0,10.0,17.5,194.0,22.7,51.1,0.0,1005.7
2025-03-21 12:00:00+00:00,13.7,67,7.7,100,401.0,113.0,181.1,288.0,23.0,52.9,0.0,1005.3
2025-03-21 13:00:00+00:00,13.6,69,8.0,100,296.0,21.0,33.2,275.0,21.6,49.0,0.0,1004.1
2025-03-21 14:00:00+00:00,13.3,70,8.0,100,188.0,4.0,6.7,184.0,17.6,39.6,0.0,1003.2
2025-03-21 15:00:00+00:00,13.1,72,8.2,100,116.0,2.0,3.8,114.0,20.9,47.2,0.0,1003.3
2025-03-21 16:00:00+00:00,12.5,81,9.3,100,43.0,0.0,0.0,43.0,18.4,41.4,0.3,1003.0
2025-03-21 17:00:00+00:00,11.9,89,10.2,100,28.0,0.0,0.0,28.0,13.7,31.7,1.0,1002.6
2025-03-21 18:00:00+00:00,11.3,93,10.2,100,0.0,0.0,0.0,0.0,16.6,37.4,2.3,1000.5
2025-03-21 19:00:00+00:00,11.6,94,10.7,100,0.0,0.0,0.0,0.0,13.3,29.5,3.3,1000.1
2025-03-21 20:00:00+00:00,11.3,97,10.9,100,0.0,0.0,0.0,0.0,13.3,29.9,1.3,999.6
2025-03-21 21:00:00+00:00,11.4,96,10.8,100,0.0,0.0,0.0,0.0,11.9,27.4,0.4,1000.2
2025-03-21 22:00:00+00:00,11.1,96,10.5,100,0.0,0.0,0.0,0.0,10.1,22.7,0.7,999.5
2025-03-21 23:00:00+00:00,11.0,96,10.4,100,0.0,0.0,0.0,0.0,10.4,23.8,0.0,999.1
2025-03-22 00:00:00+00:00,11.0,96,10.4,100,0.0,0.0,0.0,0.0,10.1,22.7,0.0,998.3
2025-03-22 01:00:00+00:00,10.8,97,10.3,100,0.0,0.0,0.0,0.0,10.1,23.0,0.0,998.3
2025-03-22 02:00:00+00:00,10.8,96,10.2,100,0.0,0.0,0.0,0.0,7.6,16.6,0.1,998.1
2025-03-22 03:00:00+00:00,10.3,94,9.4,100,0.0,0.0,0.0,0.0,5.8,13.0,0.0,999.1
2025-03-22 04:00:00+00:00,10.4,93,9.3,98,0.0,0.0,0.0,0.0,6.8,15.8,0.0,999.0
2025-03-22 05:00:00+00:00,10.3,93,9.2,99,0.0,0.0,0.0,0.0,9.4,22.0,0.0,999.2
2025-03-22 06:00:00+00:00,10.3,94,9.4,100,2.0,0.0,0.0,2.0,11.5,26.6,0.0,999.2
2025-03-22 07:00:00+00:00,10.4,93,9.3,100,20.0,0.0,0.0,20.0,11.9,27.0,0.0,999.5
2025-03-22 08:00:00+00:00,10.8,91,9.4,97,95.0,15.0,68.4,80.0,12.6,28.4,0.0,999.5
2025-03-22 09:00:00+00:00,11.1,89,9.3,90,195.0,38.0,103.8,157.0,15.5,34.9,0.0,999.5
2025-03-22 10:00:00+00:00,11.7,86,9.4,94,197.0,43.0,88.0,154.0,13.7,31.3,0.0,999.8
2025-03-22 11:00:00+00:00,11.7,86,9.4,96,212.0,54.0,93.4,158.0,14.8,33.5,0.0,999.9
2025-03-22 12:00:00+00:00,11.2,91,9.8,100,101.0,0.0,0.0,101.0,12.2,28.4,1.1,999.9
2025-03-22 13:00:00+00:00,11.5,90,9.9,100,157.0,1.0,1.6,156.0,12.6,28.8,0.3,999.4
2025-03-22 14:00:00+00:00,11.7,92,10.4,100,90.0,0.0,0.0,90.0,10.1,22.7,0.0,998.9
2025-03-22 15:00:00+00:00,11.7,91,10.3,100,90.0,1.0,1.9,89.0,11.2,25.6,0.0,998.7
2025-03-22 16:00:00+00:00,12.5,88,10.5,98,159.0,16.0,38.0,143.0,8.3,18.4,0.0,998.0
2025-03-22 17:00:00+00:00,12.9,87,10.8,95,69.0,9.0,31.7,60.0,9.0,20.2,0.0,998.2
2025-03-22 18:00:00+00:00,12.3,88,10.4,88,4.0,0.0,0.0,4.0,10.4,23.8,0.0,999.0
2025-03-22 19:00:00+00:00,12.2,88,10.2,100,0.0,0.0,0.0,0.0,11.2,25.6,0.0,999.2
2025-03-22 20:00:00+00:00,11.9,88,10.0,83,0.0,0.0,0.0,0.0,10.8,24.8,0.0,999.2
2025-03-22 21:00:00+00:00,11.6,91,10.2,97,0.0,0.0,0.0,0.0,8.6,19.8,0.0,999.6
2025-03-22 22:00:00+00:00,11.6,91,10.2,100,0.0,0.0,0.0,0.0,5.0,11.5,0.0,999.6
2025-03-22 23:00:00+00:00,11.5,90,9.9,96,0.0,0.0,0.0,0.0,3.2,7.6,0.0,999.6
2025-03-23 00:00:00+00:00,11.3,94,10.4,79,0.0,0.0,0.0,0.0,5.8,13.3,0.0,999.6
2025-03-23 01:00:00+00:00,11.1,94,10.2,88,0.0,0.0,0.0,0.0,4.7,11.2,0.0,999.4
2025-03-23 02:00:00+00:00,11.3,92,10.0,89,0.0,0.0,0.0,0.0,6.5,15.1,0.0,999.6
2025-03-23 03:00:00+00:00,11.2,93,10.1,95,0.0,0.0,0.0,0.0,5.4,12.2,0.0,999.3
2025-03-23 04:00:00+00:00,11.2,93,10.1,98,0.0,0.0,0.0,0.0,6.5,14.0,0.0,999.2
2025-03-23 05:00:00+00:00,11.1,95,10.4,81,0.0,0.0,0.0,0.0,6.8,15.5,0.0,999.7
2025-03-23 06:00:00+00:00,11.3,93,10.2,91,2.0,0.0,0.0,2.0,8.3,18.7,0.0,1000.4
2025-03-23 07:00:00+00:00,11.4,92,10.1,99,17.0,0.0,0.0,17.0,8.6,19.4,0.0,1001.1
2025-03-23 08:00:00+00:00,12.0,89,10.3,83,125.0,34.0,150.8,91.0,10.4,23.8,0.0,1001.6
2025-03-23 09:00:00+00:00,12.6,82,9.6,85,197.0,26.0,69.9,171.0,9.4,20.9,0.0,1001.7
2025-03-23 10:00:00+00:00,13.3,75,9.0,97,211.0,27.0,54.6,184.0,10.4,24.8,0.0,1002.0
2025-03-23 11:00:00+00:00,13.8,71,8.7,94,232.0,20.0,34.2,212.0,9.4,22.0,0.0,1002.3
2025-03-23 12:00:00+00:00,14.7,63,7.7,89,304.0,55.0,86.6,249.0,6.5,18.4,0.0,1002.3
2025-03-23 13:00:00+00:00,15.2,61,7.8,93,247.0,53.0,82.3,194.0,7.2,20.2,0.0,1002.4
